ID,ID_клиента,фамилия,кредитный_рейтинг,город,пол,возраст,стаж_в_банке,баланс_депозита,число_продуктов,есть_кредитка,активный_клиент,оценочная_зарплата,ушел_из_банка
13092,15611024,Тестов788,667,Атырау,Male,39,5,123760.68,2,0,0,86410.28,0
13093,15716781,Тестов66,521,Алматы,Male,36,2,,2,1,1,127543.81,0
13094,15744398,Тестов595,716,Алматы,Male,32,5,,2,1,1,160523.33,0
13095,15742272,Тестов493,634,Атырау,Female,38,4,111168.97,1,1,0,176984.34,0
13096,15737194,Тестов328,721,Алматы,Male,46,9,142263.45,1,1,1,66797.69,1
13097,15641595,Тестов268,651,Атырау,Female,46,9,135309.36,1,0,0,134901.41,1
13098,15798964,Тестов432,837,Алматы,Female,34,7,,2,1,1,123410.23,0
13099,15737194,Тестов98,589,Алматы,Female,36,2,,2,1,1,189428.75,0
13100,15803654,Тестов429,573,Алматы,Female,49,4,,1,1,0,116977.89,1
13101,15619340,Тестов360,603,Алматы,Male,34,2,,2,1,0,83090.35,0
13102,15800814,Тестов172,705,Алматы,Female,57,2,,2,1,1,158420.14,0
13103,15785865,Тестов547,691,Астана,Male,36,9,,2,0,0,78310.04,0
13104,15783882,Тестов155,678,Астана,Female,43,10,166594.78,3,0,0,125553.52,1
13105,15586479,Тестов306,591,Атырау,Female,33,3,91241.85,1,1,0,139971.01,0
13106,15618750,Тестов246,634,Алматы,Male,39,3,102980.53,1,0,1,120107.1,0
13107,15677739,Тестов487,682,Алматы,Male,38,6,125167.02,1,0,1,161579.85,0
13108,15694188,Тестов461,705,Алматы,Male,35,0,,2,1,1,169964.12,0
13109,15674720,Тестов690,667,Астана,Male,29,9,,2,1,1,99843.98,0
13110,15765266,Тестов571,850,Алматы,Male,48,6,,2,1,1,93777.31,0
13111,15739125,Тестов486,704,Алматы,Male,40,3,,1,1,1,83700.66,1
13112,15624641,Тестов618,582,Астана,Female,45,4,,2,1,0,179655.87,0
13113,15761706,Тестов72,627,Алматы,Female,35,9,,1,1,0,166694.93,0
13114,15642821,Тестов78,547,Алматы,Male,36,8,,1,1,1,145936.28,0
13115,15613141,Тестов555,709,Алматы,Male,23,2,,2,1,0,164804.02,0
13116,15715191,Тестов206,667,Алматы,Male,38,5,,1,1,0,178256.58,1
13117,15674541,Тестов730,545,Алматы,Male,42,3,,2,1,0,179435.31,0
13118,15619340,Тестов462,586,Алматы,Male,35,9,,2,1,0,159830.58,0
13119,15572735,Тестов299,714,Алматы,Male,41,10,,1,1,0,106761.47,0
13120,15731790,Тестов45,607,Алматы,Male,37,9,,2,1,0,106837.06,0
13121,15803415,Тестов306,674,Астана,Male,37,9,,2,1,0,158973.77,0
13122,15643574,Тестов816,594,Атырау,Male,38,10,140931.57,1,1,0,171681.86,0
13123,15658475,Тажибаев,639,Атырау,Female,60,2,96863.13,2,1,1,107964.36,1
13124,15579647,Тестов722,671,Астана,Male,33,8,139973.65,1,0,1,74838.64,0
13125,15775307,Тестов208,738,Атырау,Female,39,2,92887.13,1,1,1,159585.61,0
13126,15794895,Тестов345,833,Алматы,Female,38,3,,2,1,1,141533.19,0
13127,15585928,Тестов140,708,Астана,Female,31,4,,1,1,1,187905.12,0
13128,15671766,Тестов339,544,Алматы,Male,39,2,,2,1,1,140133.42,0
13129,15768387,Тестов808,579,Алматы,Female,36,8,137933.07,1,1,1,38798.79,0
13130,15694566,Тестов718,721,Алматы,Female,36,9,,2,1,0,94767.13,0
13131,15572390,Тестов139,653,Алматы,Male,32,9,,2,1,1,126477.41,0
13132,15750731,Тестов513,651,Астана,Male,39,7,,2,1,1,170142.09,0
13133,15700813,Тестов684,675,Атырау,Female,53,4,136855.24,1,1,0,108764.69,1
13134,15776959,Тестов407,713,Астана,Male,39,1,,2,1,1,97623.42,0
13135,15674880,Тестов319,591,Алматы,Female,44,4,,2,1,1,177528.92,0
13136,15751167,Тестов793,716,Алматы,Male,41,2,,2,1,1,139410.07,0
13137,15787830,Тестов687,678,Алматы,Male,24,3,,2,1,1,158845.49,0
13138,15679963,Ержанов,616,Атырау,Female,38,4,131593.85,1,1,1,56594.36,1
13139,15631392,Тестов108,682,Алматы,Female,35,7,,2,1,0,143982.29,0
13140,15806901,Тестов494,817,Алматы,Male,37,9,82696.09,1,1,0,61164.45,0
13141,15751445,Тестов653,639,Астана,Male,28,9,,2,0,0,185541.2,0
13142,15746341,Тестов809,488,Атырау,Female,58,6,122394,1,1,0,151169.93,1
13143,15798885,Тестов565,559,Астана,Female,40,7,,2,1,1,56787.8,0
13144,15779985,Тестов797,637,Астана,Male,30,4,,2,1,0,134442.82,0
13145,15759021,Тестов721,725,Алматы,Female,38,6,,2,1,0,152290.28,0
13146,15692406,Тестов731,687,Астана,Male,28,6,,2,0,1,121151.1,0
13147,15772381,Тестов392,678,Алматы,Male,30,4,,2,1,1,138882.98,0
13148,15687042,Тестов773,619,Алматы,Female,22,9,,2,1,1,155799.86,0
13149,15578788,Тестов798,742,Астана,Male,36,3,,2,1,1,184317.74,0
13150,15796370,Тестов563,746,Алматы,Female,36,9,,2,1,0,79304.38,0
13151,15724889,Тестов81,592,Алматы,Male,31,1,,2,1,1,198269.08,0
13152,15789939,Тестов561,678,Алматы,Male,29,5,,2,0,1,93783,0
13153,15748473,Тестов230,757,Астана,Male,32,8,,2,0,1,150685.79,0
13154,15795519,Тестов817,659,Алматы,Female,38,9,,2,1,0,79479.74,0
13155,15611947,Тестов822,634,Алматы,Male,24,4,,2,1,1,180142.42,0
13156,15729019,Тестов572,805,Алматы,Male,57,1,,2,1,1,72402,0
13157,15748360,Тестов488,717,Астана,Male,32,1,,2,1,1,92985.78,0
13158,15796074,Тестов394,605,Атырау,Female,41,4,111063.85,1,1,1,103557.85,0
13159,15692418,Тестов793,635,Атырау,Male,31,2,113895.35,1,0,0,147530.06,0
13160,15639133,Тестов365,717,Астана,Female,23,3,,2,1,1,54869.54,0
13161,15678882,Тестов587,665,Астана,Male,37,6,,2,0,0,54865.92,0
13162,15789863,Тестов39,583,Алматы,Male,37,4,,2,0,1,129964.94,0
13163,15773520,Тестов400,653,Алматы,Male,32,8,,1,1,1,91830.75,0
13164,15807909,Тестов646,605,Атырау,Male,49,4,123948.35,1,1,1,184317.74,1
13165,15809057,Тестов644,673,Алматы,Female,35,6,,2,1,0,155915.24,0
13166,15568104,Тестов728,565,Алматы,Male,38,8,,1,0,1,94790.34,0
13167,15662238,Тестов742,634,Алматы,Male,35,5,,2,1,0,67840.81,0
13168,15603594,Тестов767,650,Атырау,Female,47,2,140197.18,2,1,1,149575.59,0
13169,15743817,Тестов413,539,Астана,Male,40,3,,2,1,0,86460.28,0
13170,15643487,Тестов239,705,Алматы,Female,47,4,,1,0,0,172668.39,1
13171,15763460,Тестов353,553,Атырау,Female,41,6,139070.51,1,1,1,123840.65,0
13172,15750181,Тестов775,745,Алматы,Female,35,2,,2,1,1,184843.77,0
13173,15594084,Тестов419,762,Астана,Male,30,8,,2,1,1,172363.41,0
13174,15617454,Тестов802,706,Астана,Female,38,4,72392.41,1,0,0,145796.49,0
13175,15698522,Тестов181,627,Алматы,Female,35,1,,2,1,1,102763.69,0
13176,15777054,Тестов523,725,Алматы,Male,35,7,,2,0,0,136050.44,0
13177,15643679,Тестов595,628,Алматы,Male,36,2,,2,1,1,85424.34,0
13178,15595071,Тестов528,637,Астана,Male,28,1,,2,1,1,115566.57,0
13179,15689081,Тестов679,696,Астана,Male,36,6,,2,1,1,161388.22,0
13180,15575486,Тестов706,667,Астана,Male,43,7,,2,1,0,182728.8,0
13181,15706762,Тестов287,678,Алматы,Female,31,8,,2,1,1,131177.22,0
13182,15663817,Тестов556,611,Алматы,Male,36,9,,2,1,1,115260.72,0
13183,15641723,Тестов418,689,Атырау,Male,24,9,167069.96,2,1,0,94433.08,0
13184,15652674,Тестов696,738,Алматы,Female,39,3,,2,1,1,60954.45,0
13185,15734999,Тестов550,716,Астана,Male,32,2,,2,0,0,60905.51,0
13186,15624863,Тестов72,695,Алматы,Female,19,4,,1,0,0,77469.38,0
13187,15791767,Тестов692,684,Алматы,Female,36,4,,2,0,1,175071.29,0
13188,15708505,Тестов243,632,Алматы,Female,31,4,,1,0,1,87412.24,0
13189,15692418,Тажибаев,715,Алматы,Male,39,6,,2,1,1,93901.61,0
13190,15597901,Тестов280,727,Атырау,Female,44,8,115617.24,2,1,1,83912.24,0
13191,15722072,Тестов706,697,Астана,Male,23,6,,2,1,1,166038.13,0
13192,15697318,Тестов363,627,Алматы,Male,42,6,,1,1,0,598.8,1
13193,15664793,Тестов434,691,Астана,Male,29,1,,2,1,0,142223.94,0
13194,15687903,Тестов51,656,Алматы,Female,30,7,,2,1,1,71858.1,0
13195,15642530,Тестов350,673,Атырау,Female,48,2,131834.8,1,1,1,171716.81,0
13196,15772896,Тестов316,745,Астана,Male,33,8,,2,1,1,88689.4,0
13197,15649450,Тестов427,619,Алматы,Male,38,7,,2,1,0,181461.46,0
13198,15768219,Тестов513,655,Алматы,Female,48,6,111169.91,1,0,0,119644.59,0
13199,15574071,Тестов699,731,Алматы,Male,32,9,113882.31,1,1,0,86767.48,0
13200,15794870,Тестов791,661,Алматы,Female,40,4,,2,1,1,96670.2,0
13201,15749365,Тестов677,637,Астана,Male,44,5,138032.15,1,1,0,96832.82,0
13202,15721487,Тестов439,713,Алматы,Female,25,0,121405.04,1,1,1,121537.91,0
13203,15775231,Тестов187,653,Алматы,Male,51,6,101465.31,1,1,0,145796.49,1
13204,15687558,Тестов176,687,Алматы,Female,41,9,,1,1,0,87071.18,1
13205,15666916,Тестов463,681,Астана,Male,29,3,73568.41,1,1,0,114951.42,0
13206,15671534,Тестов359,604,Алматы,Male,39,1,62843.75,1,1,0,48242.38,0
13207,15781129,Тестов64,749,Атырау,Female,52,7,115518.07,3,0,1,166468.21,1
13208,15806912,Тестов534,662,Алматы,Female,50,3,185714.28,1,1,1,114083.73,1
13209,15600975,Тестов730,735,Алматы,Male,23,5,,1,1,0,91711.66,0
13210,15707696,Тестов439,584,Атырау,Male,37,7,132657.55,1,1,1,152992.04,0
13211,15671534,Тестов774,687,Алматы,Male,37,1,104449.8,2,1,1,125920.54,0
13212,15605741,Тестов511,619,Алматы,Male,42,5,,2,1,1,181177.9,0
13213,15588928,Тестов301,551,Алматы,Female,46,6,,1,1,0,97416.34,1
13214,15606901,Тестов594,633,Атырау,Male,38,7,144470.77,1,1,1,137041.1,0
13215,15673084,Тестов513,669,Алматы,Male,37,4,,2,0,1,88721.84,0
13216,15724834,Тестов55,583,Астана,Male,36,9,,2,1,1,38772.82,0
13217,15648881,Тестов612,711,Алматы,Female,38,3,,2,0,1,129891.66,0
13218,15704766,Тестов91,639,Алматы,Male,34,2,,2,1,0,187905.12,0
13219,15795511,Тестов480,624,Алматы,Male,34,1,148912.44,1,0,1,158845.49,0
13220,15740383,Тестов791,549,Алматы,Female,47,2,,1,1,0,61636.22,1
13221,15671590,Тестов114,634,Астана,Female,35,4,,2,1,0,77592.8,1
13222,15610379,Тестов813,758,Атырау,Male,51,5,119278.01,1,1,0,132973.18,1
13223,15693337,Тестов772,637,Атырау,Male,33,1,104760.82,2,0,1,12096.61,0
13224,15772363,Тестов141,636,Атырау,Male,32,5,107714.74,2,1,1,169469.3,0
13225,15785485,Тестов812,756,Алматы,Male,37,5,,1,1,1,157567.37,1
13226,15595874,Тестов39,670,Астана,Female,41,9,,2,1,1,198490.33,0
13227,15681075,Тестов752,769,Алматы,Female,42,3,,1,1,0,153342.38,1
13228,15668575,Тестов146,660,Атырау,Male,34,4,112373.49,1,1,0,183872.88,0
13229,15654772,Тестов48,683,Алматы,Female,31,9,,2,1,1,172501.38,0
13230,15786063,Тестов450,545,Алматы,Male,36,7,,1,1,1,9983.88,0
13231,15643824,Тестов822,653,Атырау,Female,39,2,96956.1,1,0,0,150390.57,1
13232,15775590,Тестов208,594,Алматы,Female,43,3,108862.76,1,0,1,112239.03,0
13233,15664339,Тестов564,544,Астана,Female,37,7,,1,1,0,157959.02,0
13234,15587735,Тестов807,587,Алматы,Male,29,2,,2,0,1,167984.72,0
13235,15672357,Тестов26,706,Алматы,Female,32,8,,2,0,1,60552.44,0
13236,15667085,Тестов271,585,Алматы,Male,32,9,,2,0,0,170528.63,0
13237,15578799,Тестов606,715,Алматы,Male,29,6,,2,1,1,122925.44,0
13238,15735346,Тестов409,725,Алматы,Male,46,2,,2,1,1,60728.89,0
13239,15667521,Тестов782,628,Астана,Male,49,0,,1,1,0,83058.14,1
13240,15798846,Тестов384,669,Астана,Female,40,0,,1,1,1,120893.07,0
13241,15756743,Тестов135,678,Астана,Female,42,7,,2,0,1,124874.23,0
13242,15572073,Тестов830,670,Алматы,Female,30,2,92786.66,2,1,1,199644.2,0
13243,15746553,Тестов312,516,Астана,Male,37,8,,2,1,0,125154.57,0
13244,15773868,Тестов356,651,Алматы,Female,33,6,,2,1,1,146511.2,0
13245,15797767,Тестов504,732,Алматы,Male,38,0,,1,1,1,70774.97,0
13246,15769499,Тестов541,653,Астана,Male,31,1,,2,1,1,103349.72,0
13247,15652627,Тестов306,628,Астана,Male,27,7,,1,1,1,128881.87,0
13248,15709861,Тестов490,579,Алматы,Female,30,5,,2,1,1,126794.56,0
13249,15754537,Тестов705,750,Алматы,Female,40,4,,3,0,1,133653.38,1
13250,15739168,Тестов635,633,Алматы,Male,34,4,,2,0,1,91711.66,0
13251,15700826,Тестов719,569,Алматы,Female,43,7,,2,1,0,56583.88,0
13252,15786463,Тестов660,479,Алматы,Female,35,5,,2,1,0,55893.33,0
13253,15727499,Тестов53,730,Алматы,Female,45,9,122773.5,1,1,0,182650.15,0
13254,15773869,Тестов42,646,Атырау,Female,41,2,115062.02,1,1,0,97465.89,0
13255,15715888,Тестов263,607,Алматы,Female,23,8,143390.51,1,1,0,147573.07,0
13256,15803526,Тестов135,819,Атырау,Female,37,5,122822,2,1,1,118862.08,0
13257,15600792,Тестов135,594,Астана,Male,34,7,,1,1,0,88724.69,0
13258,15604544,Тестов57,656,Алматы,Male,26,4,,2,1,1,178038.17,0
13259,15809302,Тестов545,679,Алматы,Male,29,7,,2,1,0,184350.78,0
13260,15686964,Тестов247,578,Алматы,Male,33,10,91622.42,1,1,0,118045.98,0
13261,15793049,Тестов205,730,Атырау,Female,66,6,152310.55,1,1,1,187811.71,0
13262,15632051,Тестов267,753,Астана,Female,40,5,,2,1,0,152992.04,0
13263,15726556,Тестов577,662,Алматы,Male,61,7,,2,1,1,161653.5,0
13264,15745295,Тестов277,628,Алматы,Female,28,1,,2,1,0,119708.02,0
13265,15581479,Тестов359,714,Атырау,Male,30,10,121927.92,2,1,0,93551.24,0
13266,15796787,Тестов179,697,Алматы,Female,23,1,,2,1,1,129968.67,0
13267,15796370,Тестов436,613,Алматы,Male,33,2,107926.03,1,1,1,158973.77,0
13268,15753955,Тестов29,593,Алматы,Male,35,6,,2,1,1,185210.63,0
13269,15770567,Тестов367,707,Алматы,Female,40,7,136492.92,1,0,0,92916.54,1
13270,15682585,Тестов244,685,Алматы,Female,39,5,,2,1,0,170563.73,0
13271,15762682,Тестов739,718,Алматы,Male,28,2,,2,1,0,176712.59,0
13272,15672057,Тестов105,721,Алматы,Female,35,9,,1,1,0,92612.88,0
13273,15709780,Тестов118,648,Атырау,Male,40,4,124401.6,1,1,0,176712.59,1
13274,15799550,Тестов275,687,Алматы,Male,47,0,,2,1,1,166650.32,0
13275,15681081,Тестов48,613,Алматы,Male,38,4,,2,1,1,126961.1,0
13276,15580134,Тестов341,699,Алматы,Male,34,5,,2,0,0,56784.11,0
13277,15783029,Тестов111,676,Алматы,Female,34,3,83772.95,2,1,0,79577.4,0
13278,15776827,Тестов487,431,Алматы,Male,61,4,,2,1,1,120892.96,0
13279,15617705,Тестов164,644,Алматы,Male,33,4,127772.1,1,1,1,149950.39,0
13280,15598892,Тестов705,656,Алматы,Female,63,4,,1,0,1,171060.01,1
13281,15784092,Тестов670,653,Алматы,Male,33,9,,2,0,0,186489.95,0
13282,15644977,Тестов137,639,Алматы,Male,32,5,,2,1,1,180551.76,0
13283,15628112,Тестов298,659,Алматы,Female,30,2,,2,1,1,158616.81,0
13284,15729557,Тестов444,652,Алматы,Male,34,6,,2,1,1,125440.11,0
13285,15789546,Тестов70,758,Алматы,Female,27,4,,2,1,1,117834.63,0
13286,15642619,Тестов357,567,Астана,Male,32,5,,1,1,1,90928.02,0
13287,15768095,Тестов233,697,Алматы,Female,31,1,123681.32,1,1,1,149814.68,0
13288,15645045,Тестов200,732,Алматы,Male,44,3,,3,1,0,93777.71,1
13289,15753362,Тестов182,661,Астана,Female,33,10,,2,0,0,18092.89,0
13290,15653776,Тестов199,658,Астана,Male,30,5,,2,1,1,106937.06,0
13291,15754052,Тестов788,762,Астана,Female,41,1,99167.54,2,1,1,86699.98,1
13292,15643361,Тестов373,656,Алматы,Female,39,1,,2,0,1,177065.24,0
13293,15677921,Тестов402,586,Алматы,Male,33,7,,2,1,1,172097.4,0
13294,15677796,Тестов619,691,Алматы,Female,57,7,,2,1,1,131647.31,0
13295,15593782,Тестов500,738,Алматы,Male,61,7,136494.46,3,1,0,74850.84,1
13296,15692291,Тестов90,597,Алматы,Male,30,3,,2,1,1,598.8,0
13297,15585215,Тестов777,653,Атырау,Male,32,5,145219.3,1,1,0,175324.74,0
13298,15575409,Тестов256,706,Алматы,Male,40,3,,2,1,1,117523.41,0
13299,15783029,Тестов125,759,Алматы,Male,34,9,145980.23,1,1,0,82951.12,0
13300,15599792,Тестов487,807,Алматы,Male,41,8,,2,1,1,141796.7,0
13301,15690772,Тестов89,638,Алматы,Male,36,2,,2,1,1,88827.67,0
13302,15709920,Тестов132,669,Астана,Female,35,1,,2,0,1,140168.36,0
13303,15809736,Тестов229,782,Алматы,Male,39,2,,1,1,0,96862.52,1
13304,15652948,Тестов628,738,Алматы,Female,30,1,,2,1,1,161668.15,0
13305,15655175,Тестов534,721,Астана,Male,37,5,,2,1,0,170332.67,0
13306,15610383,Тестов316,703,Астана,Female,31,8,,2,1,0,74510.65,0
13307,15783025,Тестов499,752,Алматы,Female,39,9,,2,0,0,123882.73,0
13308,15672925,Тестов550,667,Астана,Female,39,3,149594.02,1,0,1,174971.64,0
13309,15676810,Тестов535,584,Атырау,Female,27,1,151242.45,1,1,0,163471.01,0
13310,15810167,Тестов437,685,Атырау,Male,32,6,124023.19,2,1,0,143681.83,0
13311,15810203,Тестов165,725,Астана,Female,37,3,128252.66,1,1,1,53412.05,0
13312,15658813,Тестов715,518,Алматы,Male,58,8,166594.78,1,0,1,142963.17,0
13313,15751333,Тестов735,682,Алматы,Male,66,3,,1,1,1,145537.32,0
13314,15700693,Тестов627,766,Астана,Male,25,10,,2,1,0,180598.86,0
13315,15793331,Тестов52,850,Алматы,Female,37,10,,2,1,1,136877.21,0
13316,15692991,Тестов580,681,Алматы,Female,52,4,,2,1,1,96444.88,0
13317,15756975,Тестов122,678,Алматы,Male,29,6,123372.3,1,0,1,166984.44,0
13318,15754068,Тестов270,602,Алматы,Male,42,2,,2,1,0,164038.07,0
13319,15642099,Тестов190,592,Алматы,Female,26,3,,2,1,0,108841.83,0
13320,15782530,Тестов746,690,Алматы,Male,29,6,,1,1,0,71167.17,1
13321,15674851,Тестов601,733,Алматы,Female,29,2,,2,0,1,179655.87,0
13322,15762731,Тестов466,652,Алматы,Female,31,9,,2,1,1,87834.26,0
13323,15598522,Тестов672,657,Астана,Male,47,8,122570.87,2,0,0,174770.14,1
